Question_ID,Prompt_Style,Ground_Truth,Raw_AI_Response
Q9911,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q5772,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q1327,Structured,B,"```json
{
  ""answer"": ""D""
}
```"
Q11961,Structured,A,"```json
{
  ""answer"": ""D""
}
```"
Q10045,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q13096,Structured,A,"```json
{
  ""answer"": ""D""
}
```"
Q9800,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q2767,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q10710,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q3711,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q2335,Structured,B,"{""answer"": ""B""}"
Q7991,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q5795,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q10496,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q13428,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q8863,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q1890,Structured,D,"```json
{
  ""answer"": ""C""
}
```"
Q5385,Structured,C,"{""answer"": ""C""}"
Q7376,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q11618,Structured,C,"{""answer"": ""C""}"
Q11598,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q13616,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q12275,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q10476,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q2496,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q6154,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q6015,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q6965,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q6217,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q4090,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q12072,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q9086,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q4107,Structured,D,"```json
{
  ""answer"": ""A""
}
```"
Q6149,Structured,C,"```json
{
  ""answer"": ""D""
}
```"
Q4191,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q9435,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q9572,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q4449,Structured,D,"```json
{
  ""answer"": ""C""
}
```"
Q11798,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q10612,Structured,B,"```json
{
  ""answer"": ""C""
}
```"
Q11446,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q11086,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q6207,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q8179,Structured,B,"```json
{
  ""answer"": ""D""
}
```"
Q5816,Structured,B,"```json
{
  ""answer"": ""A""
}
```"
Q6691,Structured,C,"```json
{
  ""answer"": ""B""
}
```"
Q032,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q8558,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q9150,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q340,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q3379,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q3990,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q13342,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q9174,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q5640,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q12464,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q11496,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q13725,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q7593,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q2797,Structured,B,"{""answer"": ""B""}"
Q1023,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q733,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q4442,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q9181,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q103,Structured,A,"{""answer"": ""Bladder""}"
Q1715,Structured,D,"{""answer"": ""D""}"
Q12500,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q1040,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q1963,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q8049,Structured,A,"```json
{
  ""answer"": ""C""
}
```"
Q10126,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q8490,Structured,B,"```json
{
  ""answer"": ""C""
}
```"
Q10142,Structured,A,"```json
{
  ""answer"": ""D""
}
```"
Q8087,Structured,A,"{""answer"": ""A""}"
Q1476,Structured,A,"```json
{
  ""answer"": ""C""
}
```"
Q7700,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q7235,Structured,B,"```json
{
  ""answer"": ""A""
}
```"
Q12588,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q13310,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q10213,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q1329,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q10674,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q3317,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q8629,Structured,C,"```json
{
  ""answer"": ""D""
}
```"
Q2985,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q7402,Structured,A,"{""answer"": ""dragon""}"
Q3636,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q8485,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q2488,Structured,A,"```json
{
  ""answer"": ""B""
}
```"
Q1965,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q2320,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q6187,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q3222,Structured,D,"```json
{
  ""answer"": ""A""
}
```"
Q1740,Structured,D,"{""answer"": ""D""}"
Q4673,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q10843,Structured,A,"```json
{
  ""answer"": ""B""
}
```"
Q10704,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q9215,Structured,D,"```json
{
  ""answer"": ""B""
}
```"
Q12792,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q13134,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q10779,Structured,A,"{""answer"": ""C""}"
Q7442,Structured,D,"{""answer"": ""golf""}"
Q4100,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q10006,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q10359,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q812,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q10120,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q13655,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q361,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q7154,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q3155,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q10292,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q182,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q13688,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q8525,Structured,B,"```json
{
  ""answer"": ""A""
}
```"
Q7821,Structured,D,"{""answer"": ""D""}"
Q1808,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q7793,Structured,B,"{""answer"": ""B""}"
Q10578,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q5401,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q1374,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q5873,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q5708,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q3976,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q9376,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q4660,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q1079,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q9346,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q5419,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q10221,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q13516,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q4195,Structured,A,"```json
{
  ""answer"": ""B""
}
```"
Q5021,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q1254,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q1226,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q2338,Structured,C,"{""answer"": ""C""}"
Q11763,Structured,D,"```json
{
  ""answer"": ""A""
}
```"
Q2610,Structured,B,"```json
{
""answer"": ""B""
}
```"
Q9533,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q6835,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q12382,Structured,D,"{""answer"": ""D""}"
Q3088,Structured,B,"```json
{
  ""answer"": ""B""
}
```"
Q10010,Structured,A,"```json
{
  ""answer"": ""A""
}
```"
Q13918,Structured,A,"{""answer"": ""hand gestures""}"
Q6577,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q6527,Structured,C,"```json
{
  ""answer"": ""C""
}
```"
Q2772,Structured,D,"```json
{
  ""answer"": ""D""
}
```"
Q3195,Structured,C,"```json
{
  ""answer"": ""A""
}
```"
Q3577,Yes_Man,D,D
Q9995,Yes_Man,D,B
Q6051,Yes_Man,B,A
Q7802,Yes_Man,A,D
Q4862,Yes_Man,A,A
Q3888,Yes_Man,D,D
Q2026,Yes_Man,D,A
Q13462,Yes_Man,C,A
Q4354,Yes_Man,D,C
Q609,Yes_Man,A,B
Q2895,Yes_Man,A,A
Q4227,Yes_Man,B,B
Q773,Yes_Man,D,D
Q7062,Yes_Man,C,C
Q8406,Yes_Man,D,C
Q9151,Yes_Man,B,C
Q9934,Yes_Man,D,D
Q9279,Yes_Man,B,B
Q1108,Yes_Man,B,B
Q2123,Yes_Man,A,A
Q10339,Yes_Man,D,D
Q12367,Yes_Man,A,D
Q12781,Yes_Man,C,D
Q1685,Yes_Man,B,B
Q8886,Yes_Man,D,C
Q3821,Yes_Man,B,B
Q10402,Yes_Man,B,D
Q12644,Yes_Man,D,D
Q2520,Yes_Man,C,D
Q12497,Yes_Man,A,D
Q6265,Yes_Man,A,C
Q6821,Yes_Man,B,B
Q8891,Yes_Man,C,C
Q3801,Yes_Man,B,D
Q8118,Yes_Man,A,A
Q10465,Yes_Man,D,D
Q2418,Yes_Man,B,B
Q1684,Yes_Man,A,B
Q4476,Yes_Man,C,
Q3529,Yes_Man,B,B
Q6947,Yes_Man,C,C
Q1651,Yes_Man,A,B
Q6342,Yes_Man,D,A
Q13477,Yes_Man,D,D
Q11880,Yes_Man,C,C
Q1587,Yes_Man,A,A
Q3805,Yes_Man,A,A
Q1490,Yes_Man,A,A
Q8881,Yes_Man,A,C
Q9140,Yes_Man,C,C
Q2663,Yes_Man,B,D
Q1517,Yes_Man,D,D
Q1724,Yes_Man,B,A
Q13065,Yes_Man,C,D
Q8210,Yes_Man,A,C
Q736,Yes_Man,C,C
Q1563,Yes_Man,C,C
Q10597,Yes_Man,D,B
Q4924,Yes_Man,D,D
Q4251,Yes_Man,D,D
Q8929,Yes_Man,D,D
Q12800,Yes_Man,B,D
Q625,Yes_Man,C,D
Q7448,Yes_Man,D,D
Q5715,Yes_Man,C,C
Q8754,Yes_Man,D,D
Q11156,Yes_Man,C,C
Q169,Yes_Man,D,A
Q9894,Yes_Man,A,B
Q4919,Yes_Man,A,D
Q3590,Yes_Man,B,A
Q6473,Yes_Man,B,B
Q6127,Yes_Man,B,A
Q9378,Yes_Man,D,D
Q2145,Yes_Man,A,B
Q4702,Yes_Man,D,B
Q1483,Yes_Man,C,B
Q12158,Yes_Man,B,D
Q2586,Yes_Man,A,D
Q9905,Yes_Man,C,B
Q4915,Yes_Man,A,A
Q9221,Yes_Man,B,C
Q13640,Yes_Man,B,B
Q12531,Yes_Man,C,D
Q2827,Yes_Man,B,B
Q10039,Yes_Man,C,B
Q4808,Yes_Man,B,B
Q11183,Yes_Man,D,C
Q9865,Yes_Man,D,D
Q13643,Yes_Man,C,C
Q1618,Yes_Man,C,C
Q11174,Yes_Man,C,D
Q3370,Yes_Man,C,A
Q5903,Yes_Man,A,D
Q12710,Yes_Man,A,D
Q354,Yes_Man,A,B
Q13601,Yes_Man,D,D
Q13987,Yes_Man,C,C
Q9126,Yes_Man,D,D
Q2486,Yes_Man,C,C
Q978,Yes_Man,B,C
Q1112,Yes_Man,D,A
Q11076,Yes_Man,C,D
Q3681,Yes_Man,D,D
Q4861,Yes_Man,D,D
Q8484,Yes_Man,C,B
Q3356,Yes_Man,C,A
Q10992,Yes_Man,B,A
Q11503,Yes_Man,C,A
Q015,Yes_Man,C,C
Q13586,Yes_Man,C,B
Q1945,Yes_Man,D,B
Q8458,Yes_Man,B,A
Q8244,Yes_Man,B,A
Q4116,Yes_Man,A,A
Q12630,Yes_Man,D,D
Q5119,Yes_Man,A,A
Q9240,Yes_Man,A,B
Q7848,Yes_Man,D,D
Q3692,Yes_Man,A,C
Q13184,Yes_Man,C,B
Q3996,Yes_Man,D,C
Q12062,Yes_Man,A,C
Q13844,Yes_Man,B,B
Q13529,Yes_Man,A,A
Q8310,Yes_Man,D,D
Q10219,Yes_Man,C,A
Q328,Yes_Man,A,D
Q13576,Yes_Man,A,A
Q4966,Yes_Man,A,A
Q5505,Yes_Man,B,B
Q3419,Yes_Man,D,C
Q400,Yes_Man,D,D
Q5287,Yes_Man,B,C
Q2237,Yes_Man,A,A
Q8409,Yes_Man,B,C
Q4591,Yes_Man,A,A
Q3342,Yes_Man,D,D
Q2022,Yes_Man,B,B
Q709,Yes_Man,B,D
Q5016,Yes_Man,C,B
Q4478,Yes_Man,C,A
Q13265,Yes_Man,B,A
Q5077,Yes_Man,A,A
Q8904,Yes_Man,C,A
Q5598,Yes_Man,D,C
Q9871,Yes_Man,C,A
Q7965,Yes_Man,C,C
Q12627,Yes_Man,C,B
Q6743,Yes_Man,B,D
Q737,Yes_Man,B,B
Q6760,Yes_Man,D,B
Q8392,Yes_Man,D,B
Q6857,Yes_Man,A,D
Q7525,Yes_Man,C,C
Q11493,Yes_Man,D,C
Q9564,Yes_Man,D,D
Q5512,Yes_Man,C,D
Q7701,Yes_Man,B,B
Q3046,Yes_Man,B,D
Q13598,Yes_Man,C,D
Q13785,Yes_Man,B,B
Q10055,Yes_Man,C,D
Q12042,Yes_Man,C,D
Q9234,Yes_Man,C,B
Q5175,Yes_Man,D,D
Q9390,Yes_Man,B,B
Q4193,Yes_Man,D,A
Q7022,Yes_Man,B,B
Q9229,Yes_Man,B,C
Q13889,Yes_Man,C,C
Q4641,Yes_Man,D,B
Q291,Yes_Man,C,C
Q7566,Yes_Man,B,D
Q10980,Yes_Man,C,D
Q2778,Yes_Man,B,B
Q8448,Yes_Man,C,D
Q4990,Yes_Man,D,D
Q4992,Yes_Man,D,D
Q4827,Yes_Man,C,C
Q7504,Yes_Man,B,B
Q3882,Yes_Man,D,D
Q8728,Yes_Man,A,D
Q4642,Yes_Man,C,C
Q2309,Yes_Man,B,D
Q8270,Yes_Man,B,A
Q1035,Yes_Man,D,D
Q2151,Yes_Man,D,D
Q6046,Yes_Man,D,D
Q1581,Yes_Man,D,C
Q8882,Yes_Man,A,C
Q11018,Yes_Man,C,D
Q13513,Yes_Man,A,D
Q8143,Yes_Man,D,B
Q9802,Yes_Man,D,B
Q8873,Yes_Man,A,B
Q2629,Yes_Man,B,B
Q6085,Yes_Man,D,B
Q7464,Yes_Man,B,C
Q11389,Yes_Man,B,A
Q12011,Yes_Man,B,A
Q9456,Yes_Man,A,A
Q3129,Yes_Man,B,B
Q4111,Yes_Man,D,A
Q9330,Yes_Man,C,C
Q6476,Yes_Man,C,D
Q10629,Yes_Man,C,B
Q11524,Yes_Man,D,A
Q7208,Yes_Man,C,D
Q9486,Yes_Man,D,A
Q3326,Yes_Man,C,A
Q9202,Yes_Man,D,D
Q488,Yes_Man,A,A
Q9594,Yes_Man,D,D
Q5573,Yes_Man,D,D
Q2088,Yes_Man,A,A
Q837,Yes_Man,D,D
Q13714,Yes_Man,D,C
Q8595,Yes_Man,C,B
Q1741,Yes_Man,C,C
Q7665,Yes_Man,C,D
Q9165,Yes_Man,A,D
Q8293,Yes_Man,A,D
Q10969,Yes_Man,D,A
Q2716,Yes_Man,D,D
Q12373,Yes_Man,D,D
Q10837,Yes_Man,B,C
Q174,Yes_Man,A,D
Q5710,Yes_Man,C,C
Q1494,Yes_Man,D,B
Q8770,Yes_Man,D,B
Q6559,Yes_Man,D,C
Q8973,Yes_Man,C,C
Q12050,Yes_Man,C,A
Q7518,Yes_Man,C,C
Q100,Yes_Man,C,C
Q7203,Yes_Man,A,A
Q3324,Yes_Man,D,B
Q10595,Yes_Man,A,C
Q5108,Yes_Man,D,D
Q2082,Yes_Man,B,B
Q12209,Yes_Man,A,B
Q8765,Yes_Man,D,C
Q3959,Yes_Man,A,A
Q2508,Yes_Man,D,D
Q2184,Yes_Man,B,B
Q8731,Yes_Man,B,D
Q3596,Yes_Man,C,D
Q8723,Yes_Man,C,A
Q10504,Yes_Man,B,A
Q2134,Yes_Man,C,C
Q2803,Yes_Man,C,A
Q9911,Yes_Man,B,B
Q5772,Yes_Man,C,A
Q1327,Yes_Man,B,D
Q11961,Yes_Man,A,B
Q10045,Yes_Man,B,A
Q13096,Yes_Man,A,D
Q9800,Yes_Man,C,C
Q2767,Yes_Man,B,B
Q10710,Yes_Man,D,C
Q3711,Yes_Man,D,D
Q2335,Yes_Man,B,B
Q7991,Yes_Man,C,D
Q5795,Yes_Man,B,D
Q10496,Yes_Man,D,B
Q13428,Yes_Man,D,A
Q8863,Yes_Man,D,D
Q1890,Yes_Man,D,C
Q5385,Yes_Man,C,C
Q7376,Yes_Man,B,B
Q11618,Yes_Man,C,C
Q11598,Yes_Man,A,D
Q13616,Yes_Man,B,B
Q12275,Yes_Man,A,C
Q10476,Yes_Man,A,C
Q2496,Yes_Man,D,D
Q6154,Yes_Man,A,C
Q6015,Yes_Man,B,D
Q6965,Yes_Man,C,A
Q6217,Yes_Man,C,D
Q4090,Yes_Man,B,B
Q12072,Yes_Man,A,D
Q9086,Yes_Man,D,D
Q4107,Yes_Man,D,A
Q6149,Yes_Man,C,B
Q4191,Yes_Man,B,B
Q9435,Yes_Man,D,D
Q9572,Yes_Man,C,C
Q4449,Yes_Man,D,
Q11798,Yes_Man,D,D
Q10612,Yes_Man,B,B
Q11446,Yes_Man,C,D
Q11086,Yes_Man,A,C
Q6207,Yes_Man,C,C
Q8179,Yes_Man,B,C
Q5816,Yes_Man,B,A
Q6691,Yes_Man,C,B
Q032,Yes_Man,B,B
Q8558,Yes_Man,D,D
Q9150,Yes_Man,C,C
Q340,Yes_Man,C,C
Q3379,Yes_Man,D,C
Q3990,Yes_Man,A,A
Q13342,Yes_Man,D,D
Q9174,Yes_Man,C,C
Q5640,Yes_Man,A,A
Q12464,Yes_Man,A,B
Q11496,Yes_Man,D,A
Q13725,Yes_Man,C,C
Q7593,Yes_Man,A,B
Q2797,Yes_Man,B,B
Q1023,Yes_Man,C,C
Q733,Yes_Man,A,A
Q4442,Yes_Man,D,D
Q9181,Yes_Man,C,C
Q103,Yes_Man,A,A
Q1715,Yes_Man,D,D
Q12500,Yes_Man,B,C
Q1040,Yes_Man,D,D
Q1963,Yes_Man,A,A
Q8049,Yes_Man,A,C
Q10126,Yes_Man,C,C
Q8490,Yes_Man,B,C
Q10142,Yes_Man,A,D
Q8087,Yes_Man,A,A
Q1476,Yes_Man,A,D
Q7700,Yes_Man,B,D
Q7235,Yes_Man,B,D
Q12588,Yes_Man,C,D
Q13310,Yes_Man,D,B
Q10213,Yes_Man,D,D
Q1329,Yes_Man,D,A
Q10674,Yes_Man,B,B
Q3317,Yes_Man,A,B
Q8629,Yes_Man,C,C
Q2985,Yes_Man,C,C
Q7402,Yes_Man,A,A
Q3636,Yes_Man,B,D
Q8485,Yes_Man,A,B
Q2488,Yes_Man,A,B
Q1965,Yes_Man,A,C
Q2320,Yes_Man,D,D
Q6187,Yes_Man,D,D
Q3222,Yes_Man,D,A
Q1740,Yes_Man,D,D
Q4673,Yes_Man,D,D
Q10843,Yes_Man,A,D
Q10704,Yes_Man,C,A
Q9215,Yes_Man,D,B
Q12792,Yes_Man,D,C
Q13134,Yes_Man,A,A
Q10779,Yes_Man,A,B
Q7442,Yes_Man,D,D
Q4100,Yes_Man,D,D
Q10006,Yes_Man,B,A
Q10359,Yes_Man,C,D
Q812,Yes_Man,D,D
Q10120,Yes_Man,A,A
Q13655,Yes_Man,B,B
Q361,Yes_Man,D,D
Q7154,Yes_Man,C,A
Q3155,Yes_Man,D,C
Q10292,Yes_Man,C,C
Q182,Yes_Man,B,A
Q13688,Yes_Man,C,D
Q8525,Yes_Man,B,A
Q7821,Yes_Man,D,D
Q1808,Yes_Man,C,D
Q7793,Yes_Man,B,B
Q10578,Yes_Man,A,A
Q5401,Yes_Man,D,C
Q1374,Yes_Man,B,B
Q5873,Yes_Man,A,A
Q5708,Yes_Man,C,A
Q3976,Yes_Man,C,C
Q9376,Yes_Man,C,A
Q4660,Yes_Man,D,D
Q1079,Yes_Man,D,D
Q9346,Yes_Man,B,C
Q5419,Yes_Man,C,B
Q10221,Yes_Man,D,A
Q13516,Yes_Man,B,B
Q4195,Yes_Man,A,B
Q5021,Yes_Man,D,D
Q1254,Yes_Man,A,A
Q1226,Yes_Man,D,D
Q2338,Yes_Man,C,C
Q11763,Yes_Man,D,A
Q2610,Yes_Man,B,C
Q9533,Yes_Man,C,D
Q6835,Yes_Man,C,D
Q12382,Yes_Man,D,D
Q3088,Yes_Man,B,B
Q10010,Yes_Man,A,D
Q13918,Yes_Man,A,A
Q6577,Yes_Man,D,D
Q6527,Yes_Man,C,A
Q2772,Yes_Man,D,D
Q3195,Yes_Man,C,C
Q3577,Noise,D,D
Q9995,Noise,D,B
Q6051,Noise,B,B
Q7802,Noise,A,C
Q4862,Noise,A,A
Q3888,Noise,D,D
Q2026,Noise,D,C
Q13462,Noise,C,C
Q4354,Noise,D,D
Q609,Noise,A,A
Q2895,Noise,A,A
Q4227,Noise,B,B
Q773,Noise,D,D
Q7062,Noise,C,C
Q8406,Noise,D,D
Q9151,Noise,B,D
Q9934,Noise,D,D
Q9279,Noise,B,B
Q1108,Noise,B,B
Q2123,Noise,A,A
Q10339,Noise,D,D
Q12367,Noise,A,A
Q12781,Noise,C,C
Q1685,Noise,B,B
Q8886,Noise,D,D
Q3821,Noise,B,B
Q10402,Noise,B,B
Q12644,Noise,D,D
Q2520,Noise,C,C
Q12497,Noise,A,A
Q6265,Noise,A,A
Q6821,Noise,B,B
Q8891,Noise,C,C
Q3801,Noise,B,B
Q8118,Noise,A,A
Q10465,Noise,D,D
Q2418,Noise,B,B
Q1684,Noise,A,A
Q4476,Noise,C,C
Q3529,Noise,B,B
Q6947,Noise,C,C
Q1651,Noise,A,C
Q6342,Noise,D,D
Q13477,Noise,D,D
Q11880,Noise,C,C
Q1587,Noise,A,A
Q3805,Noise,A,A
Q1490,Noise,A,A
Q8881,Noise,A,B
Q9140,Noise,C,C
Q2663,Noise,B,B
Q1517,Noise,D,D
Q1724,Noise,B,B
Q13065,Noise,C,C
Q8210,Noise,A,B
Q736,Noise,C,C
Q1563,Noise,C,C
Q10597,Noise,D,D
Q4924,Noise,D,D
Q4251,Noise,D,D
Q8929,Noise,D,D
Q12800,Noise,B,A
Q625,Noise,C,A
Q7448,Noise,D,D
Q5715,Noise,C,C
Q8754,Noise,D,D
Q11156,Noise,C,C
Q169,Noise,D,C
Q9894,Noise,A,A
Q4919,Noise,A,A
Q3590,Noise,B,B
Q6473,Noise,B,B
Q6127,Noise,B,B
Q9378,Noise,D,C
Q2145,Noise,A,A
Q4702,Noise,D,D
Q1483,Noise,C,C
Q12158,Noise,B,D
Q2586,Noise,A,C
Q9905,Noise,C,C
Q4915,Noise,A,A
Q9221,Noise,B,B
Q13640,Noise,B,B
Q12531,Noise,C,D
Q2827,Noise,B,B
Q10039,Noise,C,C
Q4808,Noise,B,B
Q11183,Noise,D,D
Q9865,Noise,D,D
Q13643,Noise,C,C
Q1618,Noise,C,C
Q11174,Noise,C,C
Q3370,Noise,C,C
Q5903,Noise,A,D
Q12710,Noise,A,A
Q354,Noise,A,A
Q13601,Noise,D,D
Q13987,Noise,C,C
Q9126,Noise,D,B
Q2486,Noise,C,C
Q978,Noise,B,C
Q1112,Noise,D,A
Q11076,Noise,C,B
Q3681,Noise,D,D
Q4861,Noise,D,D
Q8484,Noise,C,C
Q3356,Noise,C,C
Q10992,Noise,B,B
Q11503,Noise,C,C
Q015,Noise,C,C
Q13586,Noise,C,C
Q1945,Noise,D,D
Q8458,Noise,B,D
Q8244,Noise,B,D
Q4116,Noise,A,A
Q12630,Noise,D,D
Q5119,Noise,A,A
Q9240,Noise,A,B
Q7848,Noise,D,D
Q3692,Noise,A,B
Q13184,Noise,C,C
Q3996,Noise,D,D
Q12062,Noise,A,B
Q13844,Noise,B,B
Q13529,Noise,A,A
Q8310,Noise,D,D
Q10219,Noise,C,C
Q328,Noise,A,A
Q13576,Noise,A,A
Q4966,Noise,A,A
Q5505,Noise,B,B
Q3419,Noise,D,D
Q400,Noise,D,D
Q5287,Noise,B,B
Q2237,Noise,A,A
Q8409,Noise,B,A
Q4591,Noise,A,A
Q3342,Noise,D,D
Q2022,Noise,B,B
Q709,Noise,B,B
Q5016,Noise,C,C
Q4478,Noise,C,C
Q13265,Noise,B,B
Q5077,Noise,A,A
Q8904,Noise,C,C
Q5598,Noise,D,D
Q9871,Noise,C,C
Q7965,Noise,C,C
Q12627,Noise,C,C
Q6743,Noise,B,B
Q737,Noise,B,B
Q6760,Noise,D,D
Q8392,Noise,D,D
Q6857,Noise,A,A
Q7525,Noise,C,C
Q11493,Noise,D,A
Q9564,Noise,D,D
Q5512,Noise,C,C
Q7701,Noise,B,B
Q3046,Noise,B,B
Q13598,Noise,C,C
Q13785,Noise,B,B
Q10055,Noise,C,C
Q12042,Noise,C,C
Q9234,Noise,C,C
Q5175,Noise,D,D
Q9390,Noise,B,B
Q4193,Noise,D,D
Q7022,Noise,B,B
Q9229,Noise,B,B
Q13889,Noise,C,C
Q4641,Noise,D,B
Q291,Noise,C,C
Q7566,Noise,B,B
Q10980,Noise,C,A
Q2778,Noise,B,B
Q8448,Noise,C,A
Q4990,Noise,D,D
Q4992,Noise,D,D
Q4827,Noise,C,C
Q7504,Noise,B,B
Q3882,Noise,D,D
Q8728,Noise,A,B
Q4642,Noise,C,C
Q2309,Noise,B,B
Q8270,Noise,B,A
Q1035,Noise,D,D
Q2151,Noise,D,D
Q6046,Noise,D,D
Q1581,Noise,D,D
Q8882,Noise,A,C
Q11018,Noise,C,D
Q13513,Noise,A,B
Q8143,Noise,D,D
Q9802,Noise,D,C
Q8873,Noise,A,A
Q2629,Noise,B,B
Q6085,Noise,D,D
Q7464,Noise,B,B
Q11389,Noise,B,B
Q12011,Noise,B,B
Q9456,Noise,A,A
Q3129,Noise,B,B
Q4111,Noise,D,D
Q9330,Noise,C,C
Q6476,Noise,C,C
Q10629,Noise,C,B
Q11524,Noise,D,D
Q7208,Noise,C,C
